date,day,day_of_the_week,month,month_text,quarter,semester,year
16/07/2022,16,Saturday,7,July,3,2,2022
17/07/2022,17,Sunday,7,July,3,2,2022
18/07/2022,18,Monday,7,July,3,2,2022
19/07/2022,19,Tuesday,7,July,3,2,2022
20/07/2022,20,Wednesday,7,July,3,2,2022
21/07/2022,21,Thursday,7,July,3,2,2022
22/07/2022,22,Friday,7,July,3,2,2022
23/07/2022,23,Saturday,7,July,3,2,2022
24/07/2022,24,Sunday,7,July,3,2,2022
25/07/2022,25,Monday,7,July,3,2,2022
26/07/2022,26,Tuesday,7,July,3,2,2022
27/07/2022,27,Wednesday,7,July,3,2,2022
28/07/2022,28,Thursday,7,July,3,2,2022
29/07/2022,29,Friday,7,July,3,2,2022
30/07/2022,30,Saturday,7,July,3,2,2022
31/07/2022,31,Sunday,7,July,3,2,2022
01/08/2022,1,Monday,8,August,3,2,2022
02/08/2022,2,Tuesday,8,August,3,2,2022
03/08/2022,3,Wednesday,8,August,3,2,2022
04/08/2022,4,Thursday,8,August,3,2,2022
05/08/2022,5,Friday,8,August,3,2,2022
06/08/2022,6,Saturday,8,August,3,2,2022
07/08/2022,7,Sunday,8,August,3,2,2022
08/08/2022,8,Monday,8,August,3,2,2022
09/08/2022,9,Tuesday,8,August,3,2,2022
10/08/2022,10,Wednesday,8,August,3,2,2022
11/08/2022,11,Thursday,8,August,3,2,2022
12/08/2022,12,Friday,8,August,3,2,2022
13/08/2022,13,Saturday,8,August,3,2,2022
14/08/2022,14,Sunday,8,August,3,2,2022
15/08/2022,15,Monday,8,August,3,2,2022
16/08/2022,16,Tuesday,8,August,3,2,2022
17/08/2022,17,Wednesday,8,August,3,2,2022
18/08/2022,18,Thursday,8,August,3,2,2022
19/08/2022,19,Friday,8,August,3,2,2022
20/08/2022,20,Saturday,8,August,3,2,2022
21/08/2022,21,Sunday,8,August,3,2,2022
22/08/2022,22,Monday,8,August,3,2,2022
23/08/2022,23,Tuesday,8,August,3,2,2022
24/08/2022,24,Wednesday,8,August,3,2,2022
25/08/2022,25,Thursday,8,August,3,2,2022
26/08/2022,26,Friday,8,August,3,2,2022
27/08/2022,27,Saturday,8,August,3,2,2022
28/08/2022,28,Sunday,8,August,3,2,2022
29/08/2022,29,Monday,8,August,3,2,2022
30/08/2022,30,Tuesday,8,August,3,2,2022
31/08/2022,31,Wednesday,8,August,3,2,2022
01/09/2022,1,Thursday,9,September,3,2,2022
02/09/2022,2,Friday,9,September,3,2,2022
03/09/2022,3,Saturday,9,September,3,2,2022
04/09/2022,4,Sunday,9,September,3,2,2022
05/09/2022,5,Monday,9,September,3,2,2022
06/09/2022,6,Tuesday,9,September,3,2,2022
07/09/2022,7,Wednesday,9,September,3,2,2022
08/09/2022,8,Thursday,9,September,3,2,2022
09/09/2022,9,Friday,9,September,3,2,2022
10/09/2022,10,Saturday,9,September,3,2,2022
11/09/2022,11,Sunday,9,September,3,2,2022
12/09/2022,12,Monday,9,September,3,2,2022
13/09/2022,13,Tuesday,9,September,3,2,2022
14/09/2022,14,Wednesday,9,September,3,2,2022
15/09/2022,15,Thursday,9,September,3,2,2022
16/09/2022,16,Friday,9,September,3,2,2022
17/09/2022,17,Saturday,9,September,3,2,2022
18/09/2022,18,Sunday,9,September,3,2,2022
19/09/2022,19,Monday,9,September,3,2,2022
20/09/2022,20,Tuesday,9,September,3,2,2022
21/09/2022,21,Wednesday,9,September,3,2,2022
22/09/2022,22,Thursday,9,September,3,2,2022
23/09/2022,23,Friday,9,September,3,2,2022
24/09/2022,24,Saturday,9,September,3,2,2022
25/09/2022,25,Sunday,9,September,3,2,2022
26/09/2022,26,Monday,9,September,3,2,2022
27/09/2022,27,Tuesday,9,September,3,2,2022
28/09/2022,28,Wednesday,9,September,3,2,2022
29/09/2022,29,Thursday,9,September,3,2,2022
30/09/2022,30,Friday,9,September,3,2,2022
01/10/2022,1,Saturday,10,October,4,2,2022
02/10/2022,2,Sunday,10,October,4,2,2022
03/10/2022,3,Monday,10,October,4,2,2022
04/10/2022,4,Tuesday,10,October,4,2,2022
05/10/2022,5,Wednesday,10,October,4,2,2022
06/10/2022,6,Thursday,10,October,4,2,2022
07/10/2022,7,Friday,10,October,4,2,2022
08/10/2022,8,Saturday,10,October,4,2,2022
09/10/2022,9,Sunday,10,October,4,2,2022
10/10/2022,10,Monday,10,October,4,2,2022
11/10/2022,11,Tuesday,10,October,4,2,2022
12/10/2022,12,Wednesday,10,October,4,2,2022
13/10/2022,13,Thursday,10,October,4,2,2022
14/10/2022,14,Friday,10,October,4,2,2022
15/10/2022,15,Saturday,10,October,4,2,2022
16/10/2022,16,Sunday,10,October,4,2,2022
17/10/2022,17,Monday,10,October,4,2,2022
18/10/2022,18,Tuesday,10,October,4,2,2022
19/10/2022,19,Wednesday,10,October,4,2,2022
20/10/2022,20,Thursday,10,October,4,2,2022
21/10/2022,21,Friday,10,October,4,2,2022
22/10/2022,22,Saturday,10,October,4,2,2022
23/10/2022,23,Sunday,10,October,4,2,2022
24/10/2022,24,Monday,10,October,4,2,2022
25/10/2022,25,Tuesday,10,October,4,2,2022
26/10/2022,26,Wednesday,10,October,4,2,2022
27/10/2022,27,Thursday,10,October,4,2,2022
28/10/2022,28,Friday,10,October,4,2,2022
29/10/2022,29,Saturday,10,October,4,2,2022
30/10/2022,30,Sunday,10,October,4,2,2022
31/10/2022,31,Monday,10,October,4,2,2022
01/11/2022,1,Tuesday,11,November,4,2,2022
02/11/2022,2,Wednesday,11,November,4,2,2022
03/11/2022,3,Thursday,11,November,4,2,2022
04/11/2022,4,Friday,11,November,4,2,2022
05/11/2022,5,Saturday,11,November,4,2,2022
06/11/2022,6,Sunday,11,November,4,2,2022
07/11/2022,7,Monday,11,November,4,2,2022
08/11/2022,8,Tuesday,11,November,4,2,2022
09/11/2022,9,Wednesday,11,November,4,2,2022
10/11/2022,10,Thursday,11,November,4,2,2022
11/11/2022,11,Friday,11,November,4,2,2022
12/11/2022,12,Saturday,11,November,4,2,2022
13/11/2022,13,Sunday,11,November,4,2,2022
14/11/2022,14,Monday,11,November,4,2,2022
15/11/2022,15,Tuesday,11,November,4,2,2022
16/11/2022,16,Wednesday,11,November,4,2,2022
17/11/2022,17,Thursday,11,November,4,2,2022
18/11/2022,18,Friday,11,November,4,2,2022
19/11/2022,19,Saturday,11,November,4,2,2022
20/11/2022,20,Sunday,11,November,4,2,2022
21/11/2022,21,Monday,11,November,4,2,2022
22/11/2022,22,Tuesday,11,November,4,2,2022
23/11/2022,23,Wednesday,11,November,4,2,2022
24/11/2022,24,Thursday,11,November,4,2,2022
25/11/2022,25,Friday,11,November,4,2,2022
26/11/2022,26,Saturday,11,November,4,2,2022
27/11/2022,27,Sunday,11,November,4,2,2022
28/11/2022,28,Monday,11,November,4,2,2022
29/11/2022,29,Tuesday,11,November,4,2,2022
30/11/2022,30,Wednesday,11,November,4,2,2022
01/12/2022,1,Thursday,12,December,4,2,2022
02/12/2022,2,Friday,12,December,4,2,2022
03/12/2022,3,Saturday,12,December,4,2,2022
04/12/2022,4,Sunday,12,December,4,2,2022
05/12/2022,5,Monday,12,December,4,2,2022
06/12/2022,6,Tuesday,12,December,4,2,2022
07/12/2022,7,Wednesday,12,December,4,2,2022
08/12/2022,8,Thursday,12,December,4,2,2022
09/12/2022,9,Friday,12,December,4,2,2022
10/12/2022,10,Saturday,12,December,4,2,2022
11/12/2022,11,Sunday,12,December,4,2,2022
12/12/2022,12,Monday,12,December,4,2,2022
13/12/2022,13,Tuesday,12,December,4,2,2022
14/12/2022,14,Wednesday,12,December,4,2,2022
15/12/2022,15,Thursday,12,December,4,2,2022
16/12/2022,16,Friday,12,December,4,2,2022
17/12/2022,17,Saturday,12,December,4,2,2022
18/12/2022,18,Sunday,12,December,4,2,2022
19/12/2022,19,Monday,12,December,4,2,2022
20/12/2022,20,Tuesday,12,December,4,2,2022
21/12/2022,21,Wednesday,12,December,4,2,2022
22/12/2022,22,Thursday,12,December,4,2,2022
23/12/2022,23,Friday,12,December,4,2,2022
24/12/2022,24,Saturday,12,December,4,2,2022
25/12/2022,25,Sunday,12,December,4,2,2022
26/12/2022,26,Monday,12,December,4,2,2022
27/12/2022,27,Tuesday,12,December,4,2,2022
28/12/2022,28,Wednesday,12,December,4,2,2022
29/12/2022,29,Thursday,12,December,4,2,2022
30/12/2022,30,Friday,12,December,4,2,2022
31/12/2022,31,Saturday,12,December,4,2,2022
01/01/2023,1,Sunday,1,January,1,1,2023
02/01/2023,2,Monday,1,January,1,1,2023
03/01/2023,3,Tuesday,1,January,1,1,2023
04/01/2023,4,Wednesday,1,January,1,1,2023
05/01/2023,5,Thursday,1,January,1,1,2023
06/01/2023,6,Friday,1,January,1,1,2023
07/01/2023,7,Saturday,1,January,1,1,2023
08/01/2023,8,Sunday,1,January,1,1,2023
09/01/2023,9,Monday,1,January,1,1,2023
10/01/2023,10,Tuesday,1,January,1,1,2023
11/01/2023,11,Wednesday,1,January,1,1,2023
12/01/2023,12,Thursday,1,January,1,1,2023
13/01/2023,13,Friday,1,January,1,1,2023
14/01/2023,14,Saturday,1,January,1,1,2023
15/01/2023,15,Sunday,1,January,1,1,2023
16/01/2023,16,Monday,1,January,1,1,2023
17/01/2023,17,Tuesday,1,January,1,1,2023
18/01/2023,18,Wednesday,1,January,1,1,2023
19/01/2023,19,Thursday,1,January,1,1,2023
20/01/2023,20,Friday,1,January,1,1,2023
21/01/2023,21,Saturday,1,January,1,1,2023
22/01/2023,22,Sunday,1,January,1,1,2023
23/01/2023,23,Monday,1,January,1,1,2023
24/01/2023,24,Tuesday,1,January,1,1,2023
25/01/2023,25,Wednesday,1,January,1,1,2023
26/01/2023,26,Thursday,1,January,1,1,2023
27/01/2023,27,Friday,1,January,1,1,2023
28/01/2023,28,Saturday,1,January,1,1,2023
29/01/2023,29,Sunday,1,January,1,1,2023
30/01/2023,30,Monday,1,January,1,1,2023
31/01/2023,31,Tuesday,1,January,1,1,2023
01/02/2023,1,Wednesday,2,February,1,1,2023
02/02/2023,2,Thursday,2,February,1,1,2023
03/02/2023,3,Friday,2,February,1,1,2023
04/02/2023,4,Saturday,2,February,1,1,2023
05/02/2023,5,Sunday,2,February,1,1,2023
06/02/2023,6,Monday,2,February,1,1,2023
07/02/2023,7,Tuesday,2,February,1,1,2023
08/02/2023,8,Wednesday,2,February,1,1,2023
09/02/2023,9,Thursday,2,February,1,1,2023
10/02/2023,10,Friday,2,February,1,1,2023
11/02/2023,11,Saturday,2,February,1,1,2023
12/02/2023,12,Sunday,2,February,1,1,2023
13/02/2023,13,Monday,2,February,1,1,2023
14/02/2023,14,Tuesday,2,February,1,1,2023
15/02/2023,15,Wednesday,2,February,1,1,2023
16/02/2023,16,Thursday,2,February,1,1,2023
17/02/2023,17,Friday,2,February,1,1,2023
18/02/2023,18,Saturday,2,February,1,1,2023
19/02/2023,19,Sunday,2,February,1,1,2023
20/02/2023,20,Monday,2,February,1,1,2023
21/02/2023,21,Tuesday,2,February,1,1,2023
22/02/2023,22,Wednesday,2,February,1,1,2023
23/02/2023,23,Thursday,2,February,1,1,2023
24/02/2023,24,Friday,2,February,1,1,2023
25/02/2023,25,Saturday,2,February,1,1,2023
26/02/2023,26,Sunday,2,February,1,1,2023
27/02/2023,27,Monday,2,February,1,1,2023
28/02/2023,28,Tuesday,2,February,1,1,2023
01/03/2023,1,Wednesday,3,March,1,1,2023
02/03/2023,2,Thursday,3,March,1,1,2023
03/03/2023,3,Friday,3,March,1,1,2023
04/03/2023,4,Saturday,3,March,1,1,2023
05/03/2023,5,Sunday,3,March,1,1,2023
06/03/2023,6,Monday,3,March,1,1,2023
07/03/2023,7,Tuesday,3,March,1,1,2023
08/03/2023,8,Wednesday,3,March,1,1,2023
09/03/2023,9,Thursday,3,March,1,1,2023
10/03/2023,10,Friday,3,March,1,1,2023
11/03/2023,11,Saturday,3,March,1,1,2023
12/03/2023,12,Sunday,3,March,1,1,2023
13/03/2023,13,Monday,3,March,1,1,2023
14/03/2023,14,Tuesday,3,March,1,1,2023
15/03/2023,15,Wednesday,3,March,1,1,2023
16/03/2023,16,Thursday,3,March,1,1,2023
17/03/2023,17,Friday,3,March,1,1,2023
18/03/2023,18,Saturday,3,March,1,1,2023
19/03/2023,19,Sunday,3,March,1,1,2023
20/03/2023,20,Monday,3,March,1,1,2023
21/03/2023,21,Tuesday,3,March,1,1,2023
22/03/2023,22,Wednesday,3,March,1,1,2023
23/03/2023,23,Thursday,3,March,1,1,2023
24/03/2023,24,Friday,3,March,1,1,2023
25/03/2023,25,Saturday,3,March,1,1,2023
26/03/2023,26,Sunday,3,March,1,1,2023
27/03/2023,27,Monday,3,March,1,1,2023
28/03/2023,28,Tuesday,3,March,1,1,2023
29/03/2023,29,Wednesday,3,March,1,1,2023
30/03/2023,30,Thursday,3,March,1,1,2023
31/03/2023,31,Friday,3,March,1,1,2023
01/04/2023,1,Saturday,4,April,2,1,2023
02/04/2023,2,Sunday,4,April,2,1,2023
03/04/2023,3,Monday,4,April,2,1,2023
04/04/2023,4,Tuesday,4,April,2,1,2023
05/04/2023,5,Wednesday,4,April,2,1,2023
06/04/2023,6,Thursday,4,April,2,1,2023
07/04/2023,7,Friday,4,April,2,1,2023
08/04/2023,8,Saturday,4,April,2,1,2023
09/04/2023,9,Sunday,4,April,2,1,2023
10/04/2023,10,Monday,4,April,2,1,2023
11/04/2023,11,Tuesday,4,April,2,1,2023
12/04/2023,12,Wednesday,4,April,2,1,2023
13/04/2023,13,Thursday,4,April,2,1,2023
14/04/2023,14,Friday,4,April,2,1,2023
15/04/2023,15,Saturday,4,April,2,1,2023
16/04/2023,16,Sunday,4,April,2,1,2023
17/04/2023,17,Monday,4,April,2,1,2023
18/04/2023,18,Tuesday,4,April,2,1,2023
19/04/2023,19,Wednesday,4,April,2,1,2023
20/04/2023,20,Thursday,4,April,2,1,2023
21/04/2023,21,Friday,4,April,2,1,2023
22/04/2023,22,Saturday,4,April,2,1,2023
23/04/2023,23,Sunday,4,April,2,1,2023
24/04/2023,24,Monday,4,April,2,1,2023
25/04/2023,25,Tuesday,4,April,2,1,2023
26/04/2023,26,Wednesday,4,April,2,1,2023
27/04/2023,27,Thursday,4,April,2,1,2023
28/04/2023,28,Friday,4,April,2,1,2023
29/04/2023,29,Saturday,4,April,2,1,2023
30/04/2023,30,Sunday,4,April,2,1,2023
01/05/2023,1,Monday,5,May,2,1,2023
02/05/2023,2,Tuesday,5,May,2,1,2023
03/05/2023,3,Wednesday,5,May,2,1,2023
04/05/2023,4,Thursday,5,May,2,1,2023
05/05/2023,5,Friday,5,May,2,1,2023
06/05/2023,6,Saturday,5,May,2,1,2023
07/05/2023,7,Sunday,5,May,2,1,2023
08/05/2023,8,Monday,5,May,2,1,2023
09/05/2023,9,Tuesday,5,May,2,1,2023
10/05/2023,10,Wednesday,5,May,2,1,2023
11/05/2023,11,Thursday,5,May,2,1,2023
12/05/2023,12,Friday,5,May,2,1,2023
13/05/2023,13,Saturday,5,May,2,1,2023
14/05/2023,14,Sunday,5,May,2,1,2023
15/05/2023,15,Monday,5,May,2,1,2023
16/05/2023,16,Tuesday,5,May,2,1,2023
17/05/2023,17,Wednesday,5,May,2,1,2023
18/05/2023,18,Thursday,5,May,2,1,2023
19/05/2023,19,Friday,5,May,2,1,2023
20/05/2023,20,Saturday,5,May,2,1,2023
21/05/2023,21,Sunday,5,May,2,1,2023
22/05/2023,22,Monday,5,May,2,1,2023
23/05/2023,23,Tuesday,5,May,2,1,2023
24/05/2023,24,Wednesday,5,May,2,1,2023
25/05/2023,25,Thursday,5,May,2,1,2023
26/05/2023,26,Friday,5,May,2,1,2023
27/05/2023,27,Saturday,5,May,2,1,2023
28/05/2023,28,Sunday,5,May,2,1,2023
29/05/2023,29,Monday,5,May,2,1,2023
30/05/2023,30,Tuesday,5,May,2,1,2023
31/05/2023,31,Wednesday,5,May,2,1,2023
01/06/2023,1,Thursday,6,June,2,1,2023
02/06/2023,2,Friday,6,June,2,1,2023
03/06/2023,3,Saturday,6,June,2,1,2023
04/06/2023,4,Sunday,6,June,2,1,2023
05/06/2023,5,Monday,6,June,2,1,2023
06/06/2023,6,Tuesday,6,June,2,1,2023
07/06/2023,7,Wednesday,6,June,2,1,2023
08/06/2023,8,Thursday,6,June,2,1,2023
09/06/2023,9,Friday,6,June,2,1,2023
10/06/2023,10,Saturday,6,June,2,1,2023
11/06/2023,11,Sunday,6,June,2,1,2023
12/06/2023,12,Monday,6,June,2,1,2023
13/06/2023,13,Tuesday,6,June,2,1,2023
14/06/2023,14,Wednesday,6,June,2,1,2023
15/06/2023,15,Thursday,6,June,2,1,2023
16/06/2023,16,Friday,6,June,2,1,2023
17/06/2023,17,Saturday,6,June,2,1,2023
18/06/2023,18,Sunday,6,June,2,1,2023
19/06/2023,19,Monday,6,June,2,1,2023
20/06/2023,20,Tuesday,6,June,2,1,2023
21/06/2023,21,Wednesday,6,June,2,1,2023
22/06/2023,22,Thursday,6,June,2,1,2023
23/06/2023,23,Friday,6,June,2,1,2023
24/06/2023,24,Saturday,6,June,2,1,2023
25/06/2023,25,Sunday,6,June,2,1,2023
26/06/2023,26,Monday,6,June,2,1,2023
27/06/2023,27,Tuesday,6,June,2,1,2023
28/06/2023,28,Wednesday,6,June,2,1,2023
29/06/2023,29,Thursday,6,June,2,1,2023
30/06/2023,30,Friday,6,June,2,1,2023
01/07/2023,1,Saturday,7,July,3,2,2023
02/07/2023,2,Sunday,7,July,3,2,2023
03/07/2023,3,Monday,7,July,3,2,2023
04/07/2023,4,Tuesday,7,July,3,2,2023
05/07/2023,5,Wednesday,7,July,3,2,2023
06/07/2023,6,Thursday,7,July,3,2,2023
07/07/2023,7,Friday,7,July,3,2,2023
08/07/2023,8,Saturday,7,July,3,2,2023
09/07/2023,9,Sunday,7,July,3,2,2023
10/07/2023,10,Monday,7,July,3,2,2023
11/07/2023,11,Tuesday,7,July,3,2,2023
12/07/2023,12,Wednesday,7,July,3,2,2023
13/07/2023,13,Thursday,7,July,3,2,2023
14/07/2023,14,Friday,7,July,3,2,2023
15/07/2023,15,Saturday,7,July,3,2,2023
16/07/2023,16,Sunday,7,July,3,2,2023
17/07/2023,17,Monday,7,July,3,2,2023
18/07/2023,18,Tuesday,7,July,3,2,2023
19/07/2023,19,Wednesday,7,July,3,2,2023
20/07/2023,20,Thursday,7,July,3,2,2023
21/07/2023,21,Friday,7,July,3,2,2023
22/07/2023,22,Saturday,7,July,3,2,2023
23/07/2023,23,Sunday,7,July,3,2,2023
24/07/2023,24,Monday,7,July,3,2,2023
25/07/2023,25,Tuesday,7,July,3,2,2023
26/07/2023,26,Wednesday,7,July,3,2,2023
27/07/2023,27,Thursday,7,July,3,2,2023
28/07/2023,28,Friday,7,July,3,2,2023
29/07/2023,29,Saturday,7,July,3,2,2023
30/07/2023,30,Sunday,7,July,3,2,2023
31/07/2023,31,Monday,7,July,3,2,2023
01/08/2023,1,Tuesday,8,August,3,2,2023
02/08/2023,2,Wednesday,8,August,3,2,2023
03/08/2023,3,Thursday,8,August,3,2,2023
04/08/2023,4,Friday,8,August,3,2,2023
05/08/2023,5,Saturday,8,August,3,2,2023
06/08/2023,6,Sunday,8,August,3,2,2023
07/08/2023,7,Monday,8,August,3,2,2023
08/08/2023,8,Tuesday,8,August,3,2,2023
09/08/2023,9,Wednesday,8,August,3,2,2023
10/08/2023,10,Thursday,8,August,3,2,2023
11/08/2023,11,Friday,8,August,3,2,2023
12/08/2023,12,Saturday,8,August,3,2,2023
13/08/2023,13,Sunday,8,August,3,2,2023
14/08/2023,14,Monday,8,August,3,2,2023
15/08/2023,15,Tuesday,8,August,3,2,2023
16/08/2023,16,Wednesday,8,August,3,2,2023
17/08/2023,17,Thursday,8,August,3,2,2023
18/08/2023,18,Friday,8,August,3,2,2023
19/08/2023,19,Saturday,8,August,3,2,2023
20/08/2023,20,Sunday,8,August,3,2,2023
21/08/2023,21,Monday,8,August,3,2,2023
22/08/2023,22,Tuesday,8,August,3,2,2023
23/08/2023,23,Wednesday,8,August,3,2,2023
24/08/2023,24,Thursday,8,August,3,2,2023
25/08/2023,25,Friday,8,August,3,2,2023
26/08/2023,26,Saturday,8,August,3,2,2023
27/08/2023,27,Sunday,8,August,3,2,2023
28/08/2023,28,Monday,8,August,3,2,2023
29/08/2023,29,Tuesday,8,August,3,2,2023
30/08/2023,30,Wednesday,8,August,3,2,2023
31/08/2023,31,Thursday,8,August,3,2,2023
01/09/2023,1,Friday,9,September,3,2,2023
02/09/2023,2,Saturday,9,September,3,2,2023
03/09/2023,3,Sunday,9,September,3,2,2023
04/09/2023,4,Monday,9,September,3,2,2023
05/09/2023,5,Tuesday,9,September,3,2,2023
06/09/2023,6,Wednesday,9,September,3,2,2023
07/09/2023,7,Thursday,9,September,3,2,2023
08/09/2023,8,Friday,9,September,3,2,2023
09/09/2023,9,Saturday,9,September,3,2,2023
10/09/2023,10,Sunday,9,September,3,2,2023
11/09/2023,11,Monday,9,September,3,2,2023
12/09/2023,12,Tuesday,9,September,3,2,2023
13/09/2023,13,Wednesday,9,September,3,2,2023
14/09/2023,14,Thursday,9,September,3,2,2023
15/09/2023,15,Friday,9,September,3,2,2023
16/09/2023,16,Saturday,9,September,3,2,2023
17/09/2023,17,Sunday,9,September,3,2,2023
18/09/2023,18,Monday,9,September,3,2,2023
19/09/2023,19,Tuesday,9,September,3,2,2023
20/09/2023,20,Wednesday,9,September,3,2,2023
21/09/2023,21,Thursday,9,September,3,2,2023
22/09/2023,22,Friday,9,September,3,2,2023
23/09/2023,23,Saturday,9,September,3,2,2023
24/09/2023,24,Sunday,9,September,3,2,2023
25/09/2023,25,Monday,9,September,3,2,2023
26/09/2023,26,Tuesday,9,September,3,2,2023
27/09/2023,27,Wednesday,9,September,3,2,2023
28/09/2023,28,Thursday,9,September,3,2,2023
29/09/2023,29,Friday,9,September,3,2,2023
30/09/2023,30,Saturday,9,September,3,2,2023
01/10/2023,1,Sunday,10,October,4,2,2023
02/10/2023,2,Monday,10,October,4,2,2023
03/10/2023,3,Tuesday,10,October,4,2,2023
04/10/2023,4,Wednesday,10,October,4,2,2023
05/10/2023,5,Thursday,10,October,4,2,2023
06/10/2023,6,Friday,10,October,4,2,2023
07/10/2023,7,Saturday,10,October,4,2,2023
08/10/2023,8,Sunday,10,October,4,2,2023
09/10/2023,9,Monday,10,October,4,2,2023
10/10/2023,10,Tuesday,10,October,4,2,2023
11/10/2023,11,Wednesday,10,October,4,2,2023
12/10/2023,12,Thursday,10,October,4,2,2023
13/10/2023,13,Friday,10,October,4,2,2023
14/10/2023,14,Saturday,10,October,4,2,2023
15/10/2023,15,Sunday,10,October,4,2,2023
16/10/2023,16,Monday,10,October,4,2,2023
17/10/2023,17,Tuesday,10,October,4,2,2023
18/10/2023,18,Wednesday,10,October,4,2,2023
19/10/2023,19,Thursday,10,October,4,2,2023
20/10/2023,20,Friday,10,October,4,2,2023
21/10/2023,21,Saturday,10,October,4,2,2023
22/10/2023,22,Sunday,10,October,4,2,2023
23/10/2023,23,Monday,10,October,4,2,2023
24/10/2023,24,Tuesday,10,October,4,2,2023
25/10/2023,25,Wednesday,10,October,4,2,2023
26/10/2023,26,Thursday,10,October,4,2,2023
27/10/2023,27,Friday,10,October,4,2,2023
28/10/2023,28,Saturday,10,October,4,2,2023
29/10/2023,29,Sunday,10,October,4,2,2023
30/10/2023,30,Monday,10,October,4,2,2023
31/10/2023,31,Tuesday,10,October,4,2,2023
01/11/2023,1,Wednesday,11,November,4,2,2023
02/11/2023,2,Thursday,11,November,4,2,2023
03/11/2023,3,Friday,11,November,4,2,2023
04/11/2023,4,Saturday,11,November,4,2,2023
05/11/2023,5,Sunday,11,November,4,2,2023
06/11/2023,6,Monday,11,November,4,2,2023
07/11/2023,7,Tuesday,11,November,4,2,2023
08/11/2023,8,Wednesday,11,November,4,2,2023
09/11/2023,9,Thursday,11,November,4,2,2023
10/11/2023,10,Friday,11,November,4,2,2023
11/11/2023,11,Saturday,11,November,4,2,2023
12/11/2023,12,Sunday,11,November,4,2,2023
13/11/2023,13,Monday,11,November,4,2,2023
14/11/2023,14,Tuesday,11,November,4,2,2023
15/11/2023,15,Wednesday,11,November,4,2,2023
16/11/2023,16,Thursday,11,November,4,2,2023
17/11/2023,17,Friday,11,November,4,2,2023
18/11/2023,18,Saturday,11,November,4,2,2023
19/11/2023,19,Sunday,11,November,4,2,2023
20/11/2023,20,Monday,11,November,4,2,2023
21/11/2023,21,Tuesday,11,November,4,2,2023
22/11/2023,22,Wednesday,11,November,4,2,2023
23/11/2023,23,Thursday,11,November,4,2,2023
24/11/2023,24,Friday,11,November,4,2,2023
25/11/2023,25,Saturday,11,November,4,2,2023
26/11/2023,26,Sunday,11,November,4,2,2023
27/11/2023,27,Monday,11,November,4,2,2023
28/11/2023,28,Tuesday,11,November,4,2,2023
29/11/2023,29,Wednesday,11,November,4,2,2023
30/11/2023,30,Thursday,11,November,4,2,2023
01/12/2023,1,Friday,12,December,4,2,2023
02/12/2023,2,Saturday,12,December,4,2,2023
03/12/2023,3,Sunday,12,December,4,2,2023
04/12/2023,4,Monday,12,December,4,2,2023
05/12/2023,5,Tuesday,12,December,4,2,2023
06/12/2023,6,Wednesday,12,December,4,2,2023
07/12/2023,7,Thursday,12,December,4,2,2023
08/12/2023,8,Friday,12,December,4,2,2023
09/12/2023,9,Saturday,12,December,4,2,2023
10/12/2023,10,Sunday,12,December,4,2,2023
11/12/2023,11,Monday,12,December,4,2,2023
12/12/2023,12,Tuesday,12,December,4,2,2023
13/12/2023,13,Wednesday,12,December,4,2,2023
14/12/2023,14,Thursday,12,December,4,2,2023
15/12/2023,15,Friday,12,December,4,2,2023
16/12/2023,16,Saturday,12,December,4,2,2023
17/12/2023,17,Sunday,12,December,4,2,2023
18/12/2023,18,Monday,12,December,4,2,2023
19/12/2023,19,Tuesday,12,December,4,2,2023
20/12/2023,20,Wednesday,12,December,4,2,2023
21/12/2023,21,Thursday,12,December,4,2,2023
22/12/2023,22,Friday,12,December,4,2,2023
23/12/2023,23,Saturday,12,December,4,2,2023
24/12/2023,24,Sunday,12,December,4,2,2023
25/12/2023,25,Monday,12,December,4,2,2023
26/12/2023,26,Tuesday,12,December,4,2,2023
27/12/2023,27,Wednesday,12,December,4,2,2023
28/12/2023,28,Thursday,12,December,4,2,2023
29/12/2023,29,Friday,12,December,4,2,2023
30/12/2023,30,Saturday,12,December,4,2,2023
31/12/2023,31,Sunday,12,December,4,2,2023
01/01/2024,1,Monday,1,January,1,1,2024
02/01/2024,2,Tuesday,1,January,1,1,2024
03/01/2024,3,Wednesday,1,January,1,1,2024
04/01/2024,4,Thursday,1,January,1,1,2024
05/01/2024,5,Friday,1,January,1,1,2024
06/01/2024,6,Saturday,1,January,1,1,2024
07/01/2024,7,Sunday,1,January,1,1,2024
08/01/2024,8,Monday,1,January,1,1,2024
09/01/2024,9,Tuesday,1,January,1,1,2024
10/01/2024,10,Wednesday,1,January,1,1,2024
11/01/2024,11,Thursday,1,January,1,1,2024
12/01/2024,12,Friday,1,January,1,1,2024
13/01/2024,13,Saturday,1,January,1,1,2024
14/01/2024,14,Sunday,1,January,1,1,2024
15/01/2024,15,Monday,1,January,1,1,2024
16/01/2024,16,Tuesday,1,January,1,1,2024
17/01/2024,17,Wednesday,1,January,1,1,2024
18/01/2024,18,Thursday,1,January,1,1,2024
19/01/2024,19,Friday,1,January,1,1,2024
20/01/2024,20,Saturday,1,January,1,1,2024
21/01/2024,21,Sunday,1,January,1,1,2024
22/01/2024,22,Monday,1,January,1,1,2024
23/01/2024,23,Tuesday,1,January,1,1,2024
24/01/2024,24,Wednesday,1,January,1,1,2024
